Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1997-10-09,3.0857949239008944,3.586782835710575,3.0857949239008944,3.4560904502868652,10201979,0.0,0.0
1997-10-10,3.8336448835063215,3.8481666605062617,3.477871250233186,3.6158242225646973,10669148,0.0,0.0
1997-10-13,3.6230853992436103,3.6230853992436103,3.521435818881999,3.5359573364257812,3044363,0.0,0.0
1997-10-14,3.506914318331318,3.5141752079835826,3.296354512474079,3.3907437324523926,2549907,0.0,0.0
1997-10-15,3.1801833938486666,3.303615400270116,3.172923285461464,3.2963547706604004,3167153,0.0,0.0
1997-10-16,3.2963550925948812,3.2963550925948812,3.180183704437411,3.1947054862976074,1770821,0.0,0.0
1997-10-17,3.0494910507081165,3.0567519403854266,2.9115380560077795,2.9187986850738525,3287121,0.0,0.0
1997-10-20,2.4395935416971226,2.6138499812507145,2.4323326503984477,2.555764675140381,11499985,0.0,0.0
1997-10-21,2.671934690714997,2.9187986850738525,2.657413693194088,2.9187986850738525,6924737,0.0,0.0
1997-10-22,2.6864571005220457,2.693717731292029,2.570285705145818,2.5775465965270996,4458573,0.0,0.0
1997-10-23,2.497678312621353,2.497678312621353,2.323421649795039,2.4250712394714355,12494072,0.0,0.0
1997-10-24,2.4831571662933136,2.4976781630758866,2.2362931844865264,2.2943789958953857,9498638,0.0,0.0
1997-10-27,2.2362929159094946,2.2362929159094946,1.9821685965371645,1.9894293546676636,4905042,0.0,0.0
1997-10-28,1.8296948726822608,2.4395930767059326,1.815173223158413,2.4395930767059326,10417921,0.0,0.0
1997-10-29,2.236293281536714,2.301639724478363,2.2072505048775035,2.2145113945007324,7548100,0.0,0.0
1997-10-30,2.0910797123088676,2.1782083214133703,2.0838194726708585,2.156426429748535,2797370,0.0,0.0
1997-10-31,2.2362931844865264,2.3452033967736754,2.2290328164008515,2.2943789958953857,3611270,0.0,0.0
1997-11-03,2.4976783261668314,2.671934729326938,2.4976783261668314,2.6356313228607178,6205871,0.0,0.0
1997-11-04,2.61384943534773,2.664674621378424,2.5630245099282765,2.6356313228607178,3145042,0.0,0.0
1997-11-05,2.686456479410711,2.8679737703611154,2.686456479410711,2.846191883087158,3979642,0.0,0.0
1997-11-06,2.9478416370941964,2.9623626354778647,2.8026277440887246,2.8316705226898193,3649848,0.0,0.0
1997-11-07,2.628370794363321,2.780845040121067,2.6138492762937298,2.766324043273926,4470805,0.0,0.0
1997-11-10,2.8752348784465327,2.8897561390483117,2.7735852724002354,2.7808456420898438,2435114,0.0,0.0
1997-11-11,2.730021069486215,2.7735853741116814,2.7154995477406287,2.7227604389190674,2194707,0.0,0.0
1997-11-12,2.635631019689636,2.635631019689636,2.563024215109003,2.570284843444824,3905309,0.0,0.0
1997-11-13,2.599327823467903,2.6937170417613765,2.5121997553083197,2.5485031604766846,2482160,0.0,0.0
1997-11-14,2.599327823467903,2.635631228636268,2.5121997553083197,2.5485031604766846,2205999,0.0,0.0
1997-11-17,2.72275989395736,2.730020523071289,2.67193470832614,2.730020523071289,3290415,0.0,0.0
1997-11-18,2.642892764611529,2.642892764611529,2.541243153154326,2.555764675140381,2240813,0.0,0.0
1997-11-19,2.526721154523429,2.526721154523429,2.4541143326348918,2.4831576347351074,1442908,0.0,0.0
1997-11-20,2.432332129214295,2.468635535483634,2.417810610339816,2.4250712394714355,2578134,0.0,0.0
1997-11-21,2.4395929449715896,2.5485031604766846,2.4395929449715896,2.5485031604766846,4223342,0.0,0.0
1997-11-24,2.4250717598759834,2.4976788486069075,2.4250717598759834,2.490417957305908,2254927,0.0,0.0
1997-11-25,2.504939478494836,2.592068089188575,2.504939478494836,2.555764675140381,1083946,0.0,0.0
1997-11-26,2.526721116414118,2.5339820069824777,2.483157597282844,2.512200117111206,1136637,0.0,0.0
1997-11-28,2.555764675140381,2.555764675140381,2.5485037838417055,2.555764675140381,1083475,0.0,0.0
1997-12-01,2.4395930767059326,2.4395930767059326,2.4032894089659926,2.4395930767059326,2365485,0.0,0.0
1997-12-02,2.4613749646164016,2.483157373749362,2.4323321867911973,2.4395930767059326,2203176,0.0,0.0
1997-12-03,2.483157981679974,2.483157981679974,2.417811259505297,2.4541146755218506,2783727,0.0,0.0
1997-12-04,2.570285675903845,2.592068089188575,2.555764675140381,2.555764675140381,2721625,0.0,0.0
1997-12-05,2.5557643900264644,2.584807170147348,2.54124286966039,2.5630247592926025,1796226,0.0,0.0
1997-12-08,2.6574128962230454,2.7300196863311212,2.6574128962230454,2.671933889389038,2020166,0.0,0.0
1997-12-09,2.6138499812507145,2.6138499812507145,2.555764675140381,2.555764675140381,1487132,0.0,0.0
1997-12-10,2.5920675227670844,2.5920675227670844,2.4395930085945334,2.4468536376953125,1393980,0.0,0.0
1997-12-11,2.3379433155059814,2.345203423061813,2.3016396503921017,2.3379433155059814,3128576,0.0,0.0
1997-12-12,2.3306826754217993,2.3669860838077064,2.3161611557006836,2.3161611557006836,2271863,0.0,0.0
1997-12-15,2.3016400976363736,2.3016400976363736,2.1201229095458984,2.1201229095458984,5162855,0.0,0.0
1997-12-16,2.1201228513006996,2.2217723226842536,2.1056012004044544,2.185468912124634,3736884,0.0,0.0
1997-12-17,2.1927299578126345,2.2145118493222307,2.1056013493290964,2.1128621101379395,3310174,0.0,0.0
1997-12-18,2.0983397238942874,2.0983397238942874,2.0329935550689697,2.0329935550689697,1023256,0.0,0.0
1997-12-19,2.0184727552311905,2.185469082273961,2.0039517547325914,2.156426429748535,3056124,0.0,0.0
1997-12-22,2.1419040747465226,2.178207606523326,2.1128614317529233,2.134643316268921,1266485,0.0,0.0
1997-12-23,2.0983397155068664,2.0983397155068664,2.0620361871780086,2.0692970752716064,813430,0.0,0.0
1997-12-24,2.069297403527631,2.0983400483699732,2.054775755342433,2.0620365142822266,742860,0.0,0.0
1997-12-26,2.0620370593941204,2.098340603078927,2.0620370593941204,2.0910797119140625,292628,0.0,0.0
1997-12-29,2.12012272232423,2.134643720808923,2.0983403124578004,2.1056010723114014,951275,0.0,0.0
1997-12-30,2.120122813231045,2.178208112716675,2.120122813231045,2.178208112716675,1465491,0.0,0.0
1997-12-31,2.1782083058893043,2.1782083058893043,2.091079697405766,2.1128621101379395,917402,0.0,0.0
1998-01-02,2.105600947889538,2.141904354095459,2.0983401884649817,2.141904354095459,568789,0.0,0.0
1998-01-05,2.1419040747465226,2.1564257220073286,2.09833991479772,2.134643316268921,1749650,0.0,0.0
1998-01-06,2.112862124797366,2.112862124797366,2.083819472277424,2.0910797119140625,1504069,0.0,0.0
1998-01-07,2.0475156007117867,2.0475156007117867,1.8877800703048706,1.8877800703048706,1337054,0.0,0.0
1998-01-08,1.8587373615982377,1.865998250893411,1.8006515502929688,1.8006515502929688,4584186,0.0,0.0
1998-01-09,1.8006518373812976,1.807912597528484,1.6844811083882707,1.6917413473129272,5332692,0.0,0.0
1998-01-12,1.6554377940198264,1.7716090341670132,1.5537882032140775,1.7498271465301514,3469190,0.0,0.0
1998-01-13,1.8224344081658899,1.9676483208052806,1.8151735170754544,1.9531266689300537,2123668,0.0,0.0
1998-01-14,2.069297172880768,2.069297172880768,1.9386048295877478,1.9894293546676636,2803486,0.0,0.0
1998-01-15,1.9749086401299931,1.9894296372310576,1.9313443457706516,1.9603869915008545,1833863,0.0,0.0
1998-01-16,2.0402554716353682,2.0402554716353682,2.0184730555075103,2.0257339477539062,2319380,0.0,0.0
1998-01-20,2.0765583011081725,2.170947131182444,2.0765583011081725,2.141904354095459,3270655,0.0,0.0
1998-01-21,2.134643850668769,2.192729802725574,2.127383090373464,2.185468912124634,2871233,0.0,0.0
1998-01-22,2.185468585041406,2.2508147663910867,2.1491651799150535,2.243553876876831,1798578,0.0,0.0
1998-01-23,2.3016396245922843,2.3088999926779588,2.2508147024915472,2.2943789958953857,1195445,0.0,0.0
1998-01-26,2.454113803052633,2.468635320663452,2.4032891429428065,2.468635320663452,3288062,0.0,0.0
1998-01-27,2.483157073063127,2.5557638785285355,2.475896184027615,2.5412423610687256,2171655,0.0,0.0
1998-01-28,2.5557633379495077,2.671933889389038,2.5557633379495077,2.671933889389038,3175151,0.0,0.0
1998-01-29,2.6719352873610482,2.6719352873610482,2.555764675140381,2.555764675140381,3233489,0.0,0.0
1998-01-30,2.5848066222689265,2.7735845227354656,2.577545733319282,2.7590630054473877,4949265,0.0,0.0
1998-02-02,2.802627587316768,2.8752343994524345,2.795366697614211,2.846191883087158,2354194,0.0,0.0
1998-02-03,2.9623629603195374,3.042230675383356,2.9260595482400857,3.0349700450897217,5174617,0.0,0.0
1998-02-04,2.9914060522302877,2.9914060522302877,2.8316706333748645,2.867974042892456,2420059,0.0,0.0
1998-02-05,2.9914053449847624,3.020447857243425,2.8824948815699734,2.8897552490234375,1634387,0.0,0.0
1998-02-06,2.86797444990732,2.8897563423423422,2.7953673599566806,2.875235080718994,1084886,0.0,0.0
1998-02-09,2.8752346801357827,2.889755939736001,2.766324451300355,2.773585081100464,1854563,0.0,0.0
1998-02-10,2.8171480030375102,2.89701568837995,2.8098878966681617,2.8607122898101807,1728950,0.0,0.0
1998-02-11,2.955103012425205,2.955103012425205,2.8897562937732437,2.9478421211242676,3018958,0.0,0.0
1998-02-12,3.0131881922037675,3.0785341262817383,2.998666410210824,3.0785341262817383,3442374,0.0,0.0
1998-02-13,3.034969384503726,3.034969384503726,2.991405612223934,3.0059266090393066,1759530,0.0,0.0
1998-02-17,3.1220985154873766,3.151141298436359,3.1003166237341087,3.114837884902954,2100145,0.0,0.0
1998-02-18,3.1220979912515934,3.1729231786422996,3.114837361886313,3.1656622886657715,1625918,0.0,0.0
1998-02-19,3.238269805908203,3.238269805908203,3.2092270238738974,3.238269805908203,1120642,0.0,0.0
1998-02-20,3.252789541905366,3.252789541905366,3.143879086448812,3.151139974594116,1716718,0.0,0.0
1998-02-23,3.136620211808375,3.1511412119674653,3.064013126122648,3.0785341262817383,1026549,0.0,0.0
1998-02-24,3.1075760115451696,3.165661819696169,3.085794126676155,3.1438794136047363,2524972,0.0,0.0
1998-02-25,3.194705299451773,3.419786911061189,3.187444408946336,3.376222610473633,3695012,0.0,0.0
1998-02-26,3.528697273164198,3.528697273164198,3.441568929344633,3.4560904502868652,1549703,0.0,0.0
1998-02-27,3.412526001076821,3.412526001076821,3.2963548809881407,3.332658290863037,980914,0.0,0.0
1998-03-02,3.3326581461851483,3.339919036333929,3.2745728492736816,3.2745728492736816,777204,0.0,0.0
1998-03-03,3.2382697366970077,3.2818340391230136,3.1801836526472966,3.245530366897583,2350431,0.0,0.0
1998-03-04,3.107575855792682,3.1366191493293387,3.0785330834784177,3.085793972015381,1772232,0.0,0.0
1998-03-05,2.8970162620832807,2.9042771517240737,2.7953666738357694,2.8026275634765625,2942272,0.0,0.0
1998-03-06,2.911537336448981,3.1148364637230017,2.911537336448981,3.064011812210083,2974264,0.0,0.0
1998-03-09,2.933320559342179,3.013188277678696,2.9042777763662904,2.976884603500366,866592,0.0,0.0
1998-03-10,2.9914059607459933,3.0422303676605225,2.9914059607459933,3.0422303676605225,1178038,0.0,0.0
1998-03-11,3.1656622886657715,3.1947050667381407,3.158401659300491,3.1656622886657715,1091002,0.0,0.0
