Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-01-02,23.84883984940122,24.1766612636894,23.288815725006735,23.985431671142578,13767900,0.0,0
2013-01-03,23.90348542617055,23.90348542617055,23.32980167173153,23.787384033203125,16739300,0.0,0
2013-01-04,23.64395906944832,23.82835768207269,23.391265832269568,23.486879348754883,21372100,0.0,0
2013-01-07,23.322968354159922,24.21081139110441,23.322968354159922,23.534683227539062,17897100,0.0,0
2013-01-08,23.418582743218018,23.657616514211398,22.783432888552518,23.0224666595459,17863300,0.0,0
2013-01-09,22.954175055927205,23.1863804376534,22.954175055927205,23.152233123779297,18800400,0.0,0
2013-01-10,22.988320379950466,23.22052574157715,22.762946043671146,23.22052574157715,15658100,0.0,0
2013-01-11,23.213613817356098,23.427851749173232,23.04775176751576,23.393295288085938,11191500,0.4,0
2013-01-14,23.503870094169013,23.66973215095996,23.358742442156906,23.559158325195312,11584900,0.0,0
2013-01-15,23.29653891192201,23.994538161606222,23.29653891192201,23.911605834960938,13040200,0.0,0
2013-01-16,23.82177431392832,24.561237335205078,23.80795225491617,24.561237335205078,16512700,0.0,0
2013-01-17,24.706362655075516,25.362895896244204,24.706362655075516,25.169389724731445,14424800,0.0,0
2013-01-18,25.176305155781094,25.791372299194336,24.906781588333786,25.791372299194336,17842200,0.0,0
2013-01-22,25.556399431469018,25.742993255987777,24.830758538088023,25.169389724731445,15809700,0.0,0
2013-01-23,25.508031122690262,26.150742497022563,25.224685446414956,26.123098373413086,10981600,0.0,0
2013-01-24,26.11617295000212,26.620666039088892,25.729163361148217,25.888113021850586,11327100,0.0,0
2013-01-25,25.929591029757802,26.150738714064996,25.321433579768847,25.98487663269043,8934600,0.0,0
2013-01-28,26.019433204399753,26.17147059028873,25.369809572397212,25.494205474853516,7140100,0.0,0
2013-01-29,25.36980060531411,25.88811580358481,25.0519012497504,25.784454345703125,8838500,0.0,0
2013-01-30,25.43891135408662,25.936492161020393,25.43891135408662,25.521841049194336,10841800,0.0,0
2013-01-31,25.4596421040535,25.52184003197715,25.065722772632842,25.35597801208496,10720700,0.0,0
2013-02-01,25.45964283925355,25.708434558132527,25.238495230536117,25.694612503051758,9527500,0.0,0
2013-02-04,25.321435598924175,25.777553063715047,25.25923764298503,25.763731002807617,6348000,0.0,0
2013-02-05,25.860474313495533,26.074712232881478,25.69461490956706,25.708436965942383,7284400,0.0,0
2013-02-06,25.54257343548389,25.76372105201113,25.47346579392696,25.666969299316406,5738900,0.0,0
2013-02-07,25.96414090661269,25.96414090661269,24.74091648118167,25.169389724731445,9872500,0.0,0
2013-02-08,25.134832469594727,25.16938629098686,24.761647507757075,25.051902770996094,13858700,0.0,0
2013-02-11,24.96897883073111,25.00353266009203,24.706364982269374,24.77547264099121,6032100,0.0,0
2013-02-12,24.72018405079474,24.810026105295215,24.32626464389987,24.478302001953125,7473800,0.0,0
2013-02-13,24.478302897793274,24.58196701341749,24.291711707730443,24.37464141845703,4859800,0.0,0
2013-02-14,24.222601452525446,25.383627949478,24.194957336815154,25.273054122924805,7570100,0.0,0
2013-02-15,25.52184266594379,26.12999995326317,25.52184266594379,25.971050262451172,13296300,0.0,0
2013-02-19,25.943413098788714,26.4893725979924,25.64624540359118,26.39261817932129,8292700,0.0,0
2013-02-20,26.37187928648912,27.04223450667827,25.991781971357565,26.68286895751953,8096400,0.0,0
2013-02-21,26.599944556271158,26.973129599561585,26.392616310090947,26.800357818603516,7260900,0.0,0
2013-02-22,26.807272222497723,26.848735765883823,26.358064503033614,26.579212188720703,4490400,0.0,0
2013-02-25,26.63449128792537,26.68286716279988,25.825918197631836,25.825918197631836,4665600,0.0,0
2013-02-26,25.984868965512902,25.984868965512902,25.542573727403546,25.632415771484375,4463000,0.0,0
2013-02-27,25.549494748664877,25.556404460730697,25.155575253701578,25.38363265991211,12238400,0.0,0
2013-02-28,25.335249265412717,25.666970708414844,25.224675451078674,25.514930725097656,10321000,0.0,0
2013-03-01,25.432001704456294,26.309682532611816,25.25922995016476,26.130001068115234,8929400,0.0,0
2013-03-04,25.936497865485947,26.43408141814557,25.936497865485947,26.42717170715332,5420800,0.0,0
2013-03-05,26.572295740498717,26.655225442535535,25.770634924042298,25.922672271728516,6650400,0.0,0
2013-03-06,25.957227213465284,26.16455277458159,25.825919003604508,26.081623077392578,5489500,0.0,0
2013-03-07,26.019431179572,26.268220328835515,25.87430088047476,25.908857345581055,4442500,0.0,0
2013-03-08,26.01251278635336,26.01942513228335,25.68079136147735,25.805187225341797,4114500,0.0,0
2013-03-11,25.742991708628,26.3649710863046,25.625508179671193,26.033246994018555,4614400,0.0,0
2013-03-12,26.053978142157163,26.468629251274535,25.604770577040462,25.687700271606445,6523900,0.0,0
2013-03-13,25.708434672463532,25.97795815701857,25.59786086761307,25.687700271606445,3710600,0.0,0
2013-03-14,25.867393265066795,25.977967108016706,25.473473784789704,25.95723533630371,9859700,0.0,0
2013-03-15,25.87430391599297,26.634501420617614,25.763730069029737,26.606857299804688,12208300,0.0,0
2013-03-18,26.295865292065056,26.59994532253531,26.254401750665103,26.371885299682617,5178700,0.0,0
2013-03-19,26.434087021934708,26.537751162810682,26.15074135800081,26.510107040405273,5108400,0.0,0
2013-03-20,26.606854320271463,27.083703487597003,26.544656373551767,26.993864059448242,7072900,0.0,0
2013-03-21,26.82800437644611,26.93166850896514,26.593034627519593,26.599946975708008,4736100,0.0,0
2013-03-22,26.655227635270208,26.93166351318359,26.468633813121862,26.931663513183594,3323400,0.0,0
2013-03-25,27.03532598600589,27.31176187410153,26.90402038911887,27.17354393005371,6065000,0.0,0
2013-03-26,27.34632078624989,28.002854165347248,27.34632078624989,27.788616180419922,7249500,0.0,0
2013-03-27,27.7955224899043,27.843898373363285,27.408512785944485,27.747146606445312,4274800,0.0,0
2013-03-28,27.823156329973976,28.19634387387436,27.491434947491598,28.18252182006836,7263400,0.0,0
2013-04-01,27.615842354644137,28.431325416525105,27.615842354644137,28.417503356933594,5740000,0.0,0
2013-04-02,28.486607309088356,28.486607309088356,28.002845876303557,28.134151458740234,5510700,0.0,0
2013-04-03,28.16179324669761,28.645554639542556,27.88535741184693,28.037397384643555,4122100,0.0,0
2013-04-04,28.175628366851704,28.873625350887657,28.0719642216427,28.749229431152344,20687600,0.0,0
2013-04-05,28.54880332946777,28.680108903093117,28.396763354321287,28.548803329467773,14089800,0.0,0
2013-04-08,28.521161433201435,28.935812587799692,28.3829435029061,28.8667049407959,16449200,0.0,0
2013-04-09,28.998012615541985,30.1037535013472,28.887438790590256,29.40575408935547,8673900,0.0,0
2013-04-10,29.47486335111162,30.248880098817096,29.371199240453702,30.14521598815918,7809200,0.0,0
2013-04-11,30.2847139226108,30.48698465348159,30.068495871606043,30.131269454956055,6494100,0.4,0
2013-04-12,29.970843424556417,30.194037757277584,29.7267227939208,30.054540634155273,4199800,0.0,0
2013-04-15,29.90110293422984,30.012700135679086,28.882778138419567,28.903701782226562,7152500,0.0,0
2013-04-16,29.064121356893025,29.663957286928834,28.687482480950088,29.6081600189209,6998000,0.0,0
2013-04-17,29.391927667972123,29.59419833850562,28.889739150974748,29.46167755126953,5046200,0.0,0
2013-04-18,29.552358287880956,29.740679044710603,29.217566718190543,29.517484664916992,5009000,0.0,0
2013-04-19,29.64999664072915,29.69882289111975,29.433778646519464,29.566299438476562,6493200,0.0,0
2013-04-22,29.991774149212485,31.268169535483125,29.908076919834937,30.828754425048828,8531300,0.0,0
2013-04-23,31.114715600751524,32.30741083641502,30.968244816165416,31.4843807220459,9378100,0.0,0
2013-04-24,31.484382834482634,31.623879969456418,30.647402685326472,30.912446975708008,5541300,0.0,0
2013-04-25,31.21236649098998,31.240266451557904,30.52185710071063,30.856651306152344,5236900,0.0,0
2013-04-26,31.351868063196946,32.300445571047945,31.212370901332907,31.972627639770508,10096800,0.0,0
2013-04-29,31.965654502084018,32.03540175381388,31.421615827980126,31.547163009643555,6024700,0.0,0
2013-04-30,31.421608046615834,32.24463818450801,31.3937080885583,32.11909103393555,6798600,0.0,0
2013-05-01,31.902867226922005,32.14698516395232,31.770343780517578,31.770343780517578,6398100,0.0,0
2013-05-02,31.861028908066377,31.861028908066377,30.59160985154119,30.682283401489258,9649400,0.0,0
2013-05-03,30.90547760247443,31.226319194930298,30.57068602851784,31.163545608520508,4641200,0.0,0
2013-05-06,31.351863364555605,31.351863364555605,30.79387746141074,31.10076904296875,4085700,0.0,0
2013-05-07,31.037993335874198,31.386734834030086,30.982193419039746,31.32396125793457,3745600,0.0,0
