Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-03-19,13.509307565942274,15.666255832773393,12.48759522902227,12.828166007995605,708486000,0.0,0.0
2008-03-20,13.25955077769391,14.758061267655647,13.05520804446461,14.610480308532715,198985200,0.0,0.0
2008-03-24,15.266646809902507,15.371088270024957,13.395779155275424,13.5615234375,149566400,0.0,0.0
2008-03-25,13.754515697081251,14.587778257287068,13.581959391425304,14.36073112487793,87092000,0.0,0.0
2008-03-26,14.24266383187826,14.639997104939356,13.979289242490664,14.521931648254395,43111600,0.0,0.0
2008-03-27,14.542368490074617,14.69902982238409,14.224502180848281,14.283534049987793,39829600,0.0,0.0
2008-03-28,14.387980125046537,14.40387335898793,14.113253234212435,14.249481201171875,24675200,0.0,0.0
2008-03-31,14.213147892100661,14.412949579500047,14.088272162269522,14.15865707397461,22157200,0.0,0.0
2008-04-01,14.317594218923576,14.45836321558668,13.693214529031652,13.988375663757324,60410800,0.0,0.0
2008-04-02,14.013348264102437,14.149576187133789,13.736350505673872,14.149576187133789,43836400,0.0,0.0
2008-04-03,14.06556426109816,15.050948446531773,14.03604790346996,14.871581077575684,100868000,0.0,0.0
2008-04-04,14.735362606006118,14.830722007666534,14.474257997641374,14.640003204345703,36394400,0.0,0.0
2008-04-07,14.780771248206019,14.939705315445028,14.535559875139569,14.767148971557617,28301600,0.0,0.0
2008-04-08,14.735358503624274,15.49369505651304,14.714923361967669,15.459637641906738,53925600,0.0,0.0
2008-04-09,15.539107586403365,15.602680511598404,14.896563732607826,14.937432289123535,48324400,0.0,0.0
2008-04-10,15.02144006347732,15.150856867861599,14.783039866448894,15.010087013244629,22372000,0.0,0.0
2008-04-11,14.814826328421717,15.159937229369039,14.814826328421717,15.010087013244629,26421600,0.0,0.0
2008-04-14,15.144040932086952,15.266646574399894,14.8783962398582,14.912453651428223,28443600,0.0,0.0
2008-04-15,15.05095222991233,15.109984960007878,14.531014171230176,14.610480308532715,23888000,0.0,0.0
2008-04-16,14.658162316534389,15.20080482450675,14.658162316534389,15.016897201538086,25136800,0.0,0.0
2008-04-17,15.044144499176744,15.382444264394481,14.987382712223258,15.221240997314453,22459600,0.0,0.0
2008-04-18,15.441469380232077,15.995462969324064,15.257560103430466,15.666245460510254,104099600,0.0,0.0
2008-04-21,15.775237059480272,16.460918704002715,15.632196243492668,16.113536834716797,58848000,0.0,0.0
2008-04-22,16.32923109210098,16.438214489485677,15.89330096702686,15.956873893737793,47357600,0.0,0.0
2008-04-23,16.10899074102187,16.27927606273344,15.822912647753375,15.911460876464844,37319600,0.0,0.0
2008-04-24,16.16575128362692,16.572165761690936,15.902377573534014,16.415504455566406,38086800,0.0,0.0
2008-04-25,17.25558177588536,17.273745961911477,16.781054108519932,17.051239013671875,101460000,0.0,0.0
2008-04-28,17.369107192845743,17.548474651463266,17.00583209473595,17.17157554626465,132517200,0.0,0.0
2008-04-29,16.835550205032003,18.363576889038086,16.12035117949519,18.363576889038086,197308400,0.0,0.0
2008-04-30,18.481635076621806,19.255864819963122,18.40670911468272,18.947080612182617,147543600,0.0,0.0
2008-05-01,19.160507727827337,19.898410922113616,19.04925511586765,19.38982582092285,116395600,0.0,0.0
