Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1984-10-17,0.0,0.12137638672107393,0.11818166077136993,0.11818166077136993,9868800,0.0,0.0
1984-10-18,0.0,0.1277641826321241,0.1213763877749443,0.1213763877749443,5324800,0.0,0.0
1984-10-19,0.0,0.12137638672107393,0.11818166077136993,0.11818166077136993,3043200,0.0,0.0
1984-10-22,0.0,0.12137638672107393,0.11818166077136993,0.11818166077136993,2326400,0.0,0.0
1984-10-23,0.0,0.11818164279615297,0.11498774588108063,0.11498774588108063,787200,0.0,0.0
1984-10-24,0.0,0.12137638672107393,0.11818166077136993,0.11818166077136993,230400,0.0,0.0
1984-10-25,0.0,0.12137636825994491,0.11498774588108063,0.11498774588108063,1587200,0.0,0.0
1984-10-26,0.0,0.11818164279615297,0.11498774588108063,0.11498774588108063,758400,0.0,0.0
1984-10-29,0.0,0.11818164279615297,0.11498774588108063,0.11498774588108063,614400,0.0,0.0
1984-10-30,0.0,0.12137636825994491,0.11498774588108063,0.11498774588108063,192000,0.0,0.0
1984-10-31,0.0,0.12137638672107393,0.11818166077136993,0.11818166077136993,297600,0.0,0.0
1984-11-01,0.0,0.11818164279615297,0.11498774588108063,0.11498774588108063,352000,0.0,0.0
1984-11-02,0.0,0.11818164279615297,0.11498774588108063,0.11498774588108063,1638400,0.0,0.0
1984-11-05,0.0,0.11498775038264068,0.11179385334253311,0.11179385334253311,534400,0.0,0.0
1984-11-06,0.0,0.11498775038264068,0.11179385334253311,0.11179385334253311,544000,0.0,0.0
1984-11-07,0.0,0.11498775038264068,0.11179385334253311,0.11179385334253311,76800,0.0,0.0
1984-11-08,0.0,0.11498775038264068,0.11179385334253311,0.11179385334253311,44800,0.0,0.0
1984-11-09,0.0,0.11498775038264068,0.11179385334253311,0.11179385334253311,896000,0.0,0.0
1984-11-12,0.0,0.11498775038264068,0.11179385334253311,0.11179385334253311,300800,0.0,0.0
1984-11-13,0.0,0.11498775038264068,0.11179385334253311,0.11179385334253311,464000,0.0,0.0
1984-11-14,0.0,0.11498773937134028,0.10859994590282439,0.1085999459028244,1523200,0.0,0.0
1984-11-15,0.0,0.11179384263708234,0.10859994590282439,0.1085999459028244,156800,0.0,0.0
1984-11-16,0.0,0.11179386979145446,0.1022113487124443,0.1022113487124443,579200,0.0,0.0
1984-11-19,0.0,0.11179386979145446,0.1022113487124443,0.1022113487124443,358400,0.0,0.0
1984-11-20,0.0,0.10540523565224583,0.0990174412727356,0.0990174412727356,179200,0.0,0.0
1984-11-21,0.0,0.10540523565224583,0.0990174412727356,0.0990174412727356,905600,0.0,0.0
1984-11-23,0.0,0.10540523565224583,0.0990174412727356,0.0990174412727356,25600,0.0,0.0
1984-11-26,0.0,0.10540524622248972,0.1022113487124443,0.1022113487124443,166400,0.0,0.0
1984-11-27,0.0,0.1085999671592301,0.10540524125099181,0.10540524125099182,147200,0.0,0.0
1984-11-28,0.0,0.1085999671592301,0.10540524125099181,0.10540524125099182,492800,0.0,0.0
1984-11-29,0.0,0.1085999671592301,0.10540524125099181,0.10540524125099182,262400,0.0,0.0
1984-11-30,0.0,0.1085999671592301,0.10540524125099181,0.10540524125099182,556800,0.0,0.0
1984-12-03,0.0,0.10859997228140907,0.1022113487124443,0.1022113487124443,380800,0.0,0.0
1984-12-04,0.0,0.10540523565224583,0.0990174412727356,0.0990174412727356,217600,0.0,0.0
1984-12-05,0.0,0.10540523565224583,0.0990174412727356,0.0990174412727356,102400,0.0,0.0
1984-12-06,0.0,0.10221134197489977,0.09582354128360748,0.09582354128360748,630400,0.0,0.0
1984-12-07,0.0,0.09901744467538899,0.09582354128360748,0.09582354128360748,86400,0.0,0.0
1984-12-10,0.0,0.09901744467538899,0.09582354128360748,0.09582354128360748,2099200,0.0,0.0
1984-12-11,0.0,0.09901744467538899,0.09582354128360748,0.09582354128360748,188800,0.0,0.0
1984-12-12,0.0,0.09901744467538899,0.09582354128360748,0.09582354128360748,393600,0.0,0.0
1984-12-13,0.0,0.09901744467538899,0.09582354128360748,0.09582354128360748,102400,0.0,0.0
1984-12-14,0.0,0.09901744467538899,0.09582354128360748,0.09582354128360748,89600,0.0,0.0
1984-12-17,0.0,0.09901744467538899,0.09582354128360748,0.09582354128360748,102400,0.0,0.0
1984-12-18,0.0,0.09901744467538899,0.09582354128360748,0.09582354128360748,214400,0.0,0.0
1984-12-19,0.0,0.09901744467538899,0.09582354128360748,0.09582354128360748,102400,0.0,0.0
1984-12-20,0.0,0.09901744467538899,0.09582354128360748,0.09582354128360748,121600,0.0,0.0
1984-12-21,0.0,0.09901744467538899,0.09582354128360748,0.09582354128360748,704000,0.0,0.0
